Geoname ID,Name,ASCII Name,Alternate Names,Latitude,Longitude,Population,Digital Elevation Model,Country,Coordinates
1264527,Chennai,Chennai,"Cenaj,Cenajo,Cenajus,Cenay,Cennai,Cennaj,Chehnai,Chenaj,Chennai,Chennai - cennai,Chennai - ??????,Chennaj,Csennai,MAA,Maderaspatanum,Madras,Madrás,Tamizhagam,Tamulinadu,Tsennai,cen ni,cena'i,cenna'i,cennai,chen'nai,chenai,chennai,chnay,chnayy,chynay,chynayy,jin nai,qing nai,tshynay,zn?y,Çenay,Çennai,?ennaj,?enajo,?enaj,?enajus,?ennai,?ennaí,???????,?????,?????,??????,??????,??????,?????,??????,????,??????,?????,????,?????,??????,??????,??????,???????,????,??????,???????,??????,??????,??????,??????,????????,?????,???????????????,?????,?????,??,??,???",13.08784,80.27847,4328063,14,India,"13.08784, 80.27847"
1264543,Madhyamgram,Madhyamgram,"Maddham Gram,Madhyamgram,ma di ya mu ge la mu,madhyagrama,madhyamagrama,??????????,??????????,?????????,??????????,???????",22.68944,88.44594,161126,10,India,"22.68944, 88.44594"
1264839,Loh?rdag?,Lohardaga,"Lohardaga,Loh?rdag?",23.43305,84.67992,53032,666,India,"23.43305, 84.67992"
1265150,L?lpur,Lalpur,,22.19073,69.96351,15076,79,India,"22.19073, 69.96351"
1265655,K?mher,Kumher,"Kumher,K?mher",27.31657,77.37079,21903,181,India,"27.31657, 77.37079"
1266620,Khurai,Khurai,Khurai,24.04372,78.33014,31613,439,India,"24.04372, 78.33014"
1267083,Khamharia,Khamharia,Khamharia,20.976,82.25116,6998,328,India,"20.976, 82.25116"
1267486,Kathua,Kathua,"Kathua,Katkhua,ka tu a,kathu'a,kathura,kathuraa,kathuva,kathwa,??????,?????,?????,????,?????,????,?????,?????,????,?????,???",32.36941,75.52539,48551,323,India,"32.36941, 75.52539"
1267538,Katangi,Katangi,"Katangi,Kat?ngi",21.77369,79.80513,15321,351,India,"21.77369, 79.80513"
1267853,K?ranja,Karanja,"Karandzha,Karanja,Karanja Bibi,K?ranja,K?ranja Bibi,????????",20.48273,77.48857,64734,414,India,"20.48273, 77.48857"
1267923,K?pren,Kapren,,25.40529,76.07431,19671,240,India,"25.40529, 76.07431"
1268495,Kalakk?du,Kalakkadu,"Kalakad,Kalakkadu,Kalakk?du",8.5138,77.54944,27845,132,India,"8.5138, 77.54944"
1268686,Kadaura,Kadaura,"Baoni Kadawa,Kadaura",25.98537,79.83842,13784,137,India,"25.98537, 79.83842"
1268820,Jorh?t,Jorhat,"Dzhorkhat,JRH,Jorhat,Jorh?t,Sibsagar,Sibságar,???????",26.75751,94.20306,69033,94,India,"26.75751, 94.20306"
1268936,Jhunjhun?n,Jhunjhunun,"Jhunjhunu,Jhunjhunun,Jhunjhun?n,Jh?njhunu",28.12559,75.39797,113193,343,India,"28.12559, 75.39797"
1268962,Jh?njhak,Jhinjhak,"Jhinjhak,Jh?njhak",26.56093,79.73423,23499,142,India,"26.56093, 79.73423"
1269006,Jh?nsi,Jhansi,"Jhansi,Jh?nsi",25.45887,78.57994,412927,248,India,"25.45887, 78.57994"
1269179,Jasdan,Jasdan,Jasdan,22.03709,71.20794,43861,204,India,"22.03709, 71.20794"
1269183,Jarwal,Jarwal,Jarwal,27.1629,81.54179,17576,112,India,"27.1629, 81.54179"
1269761,Ind?pur,Indapur,"Indapur,Indapuri,Ind?pur",18.3,73.25,26752,13,India,"18.3, 73.25"
1270343,H?rij,Harij,"Harij,H?rij",23.69356,71.907,18964,50,India,"23.69356, 71.907"
1270525,H?j?pur,Hajipur,"Hajipur,H?j?pur,Khadzhipur,????????",25.68544,85.20981,133606,55,India,"25.68544, 85.20981"
1271146,Goa Velha,Goa Velha,"Antiga Goa,Gamle Goa,Goa Velha,Goa Vieja,Khrami i monastiri Goa,O-Goa,Old Goa,Oud Goa,Senoji Goa,Stara Goa,Stare Goa,Velha Goa,dzveli goa,go'a vel'ha,kaw kea,olda goya,palaiya kova,praacina goraa,pracinagova,purano gova,purano goya,shhr qdym gwa,Ó-Goa,????? ? ????????? ???,???? ??????,??? ???? ???,???? ???,??? ??????,?????? ????,???????????,????? ?????,??????? ????,???? ????,???? ????? ???????? ??????? ?????????,????? ???,???????,????? ???",15.44384,73.88572,5656,10,India,"15.44384, 73.88572"
1271464,Gaurela,Gaurela,Gaurela,22.75449,81.90107,14582,622,India,"22.75449, 81.90107"
1271533,Gariadhar,Gariadhar,"Gariadhar,Gariyadhar",21.53889,71.57737,35692,98,India,"21.53889, 71.57737"
1271642,Gangolli,Gangolli,"Gangolli,Ganguli",13.65024,74.67072,15200,11,India,"13.65024, 74.67072"
1271663,Gangavalli,Gangavalli,Gangavalli,11.49828,78.64966,10905,209,India,"11.49828, 78.64966"
1271722,Gandevi,Gandevi,"Ganadevi,Gandevi",20.81214,72.99811,16240,19,India,"20.81214, 72.99811"
1272181,Durg,Durg,"Drug,Durg,Durga,drg,du er ge,durga,dwrg,dwrj,????,???,????,????,???,?????,?????,?????,???",21.19147,81.27619,255283,303,India,"21.19147, 81.27619"
1272699,Dhrol,Dhrol,Dhrol,22.567,70.41769,26496,34,India,"22.567, 70.41769"
1272722,Dhone,Dhone,Dhone,15.3952,77.8715,39689,425,India,"15.3952, 77.8715"
1272996,Dh?na,Dhana,"Dhana,Dh?na",23.74697,78.86234,10641,519,India,"23.74697, 78.86234"
1273403,Datia,Datia,Datia,25.67312,78.45908,90628,247,India,"25.67312, 78.45908"
1273448,Darsi,Darsi,Darsi,15.76978,79.67939,33418,111,India,"15.76978, 79.67939"
1273673,Daitari,Daitari,Daitari,21.1,85.75,4146,427,India,"21.1, 85.75"
1273708,D?h?nu,Dahanu,"Dahanu,D?h?nu",19.96778,72.71263,49048,8,India,"19.96778, 72.71263"
1273766,Dabhoi,Dabhoi,Dabhoi,22.18333,73.43333,56253,46,India,"22.18333, 73.43333"
1274284,Chhoti S?dri,Chhoti Sadri,"Chhoti Sadri,Chhoti S?dri",24.38145,74.7012,17335,498,India,"24.38145, 74.7012"
1274429,Chengam,Chengam,Chengam,12.30889,78.79137,23904,277,India,"12.30889, 78.79137"
1274699,Chandrakona,Chandrakona,"Chandrakona,Chandshona",22.73333,87.51667,21855,39,India,"22.73333, 87.51667"
1275066,Burhar,Burhar,Burhar,23.21494,81.53204,18191,486,India,"23.21494, 81.53204"
1275147,Budhl?da,Budhlada,"Budhlada,Budhl?da",29.92799,75.56205,25431,227,India,"29.92799, 75.56205"
1275391,Bodhan,Bodhan,"Bodhan,bodhan,?????",18.66208,77.88581,73938,375,India,"18.66208, 77.88581"
1275768,K?l Bhuvanagiri,Kil Bhuvanagiri,"Bhavanagiri,Bhuvanagiri,Bliuvanagiri,Kil Bhuvanagiri,K?l Bhuvanagiri",11.44216,79.64763,20656,12,India,"11.44216, 79.64763"
1275905,Bhitarw?r,Bhitarwar,"Bhitarwar,Bhitarw?r",25.79216,78.11085,17679,238,India,"25.79216, 78.11085"
1276079,Bhatgaon,Bhatgaon,Bhatgaon,21.15,81.7,8044,294,India,"21.15, 81.7"
1276249,Bhaisa,Bhaisa,"Bhainsa,Bhaisa,bhainsa,?????",19.11285,77.96336,46120,369,India,"19.11285, 77.96336"
1276548,Beld?nga,Beldanga,"Beldanga,Beld?nga",23.93428,88.26018,27489,20,India,"23.93428, 88.26018"
1276652,Bay?na,Bayana,"Bajan,Bayaha,Bayana,Bay?na,????",26.90791,77.28985,36399,210,India,"26.90791, 77.28985"
1276686,Baud,Baud,"Baud,Bauda,Baudh,Baudh Raj,Baudh R?j,Baudh-Ral",20.83773,84.32618,18945,96,India,"20.83773, 84.32618"
1276752,B?soda,Basoda,"Basoda,B?soda",23.85153,77.93652,69278,410,India,"23.85153, 77.93652"
1276982,Bargi,Bargi,,22.99138,79.8755,17588,401,India,"22.99138, 79.8755"
1277255,Bann?r,Bannur,"Bannur,Bann?r",12.33295,76.86201,25455,677,India,"12.33295, 76.86201"
1278058,Bab?na,Babina,"Babina,Bab?na,??????",25.23947,78.47028,35538,287,India,"25.23947, 78.47028"
1278064,Baberu,Baberu,Baberu,25.54711,80.70443,15607,129,India,"25.54711, 80.70443"
1278294,Ashta,Ashta,"Ashta,????",23.01754,76.72208,45365,498,India,"23.01754, 76.72208"
1278320,?sandh,Asandh,"Asandh,?sandh",29.52119,76.60552,25323,239,India,"29.52119, 76.60552"
1278541,Annav?sal,Annavasal,"Annavasal,Annav?sal",10.4606,78.70029,7862,128,India,"10.4606, 78.70029"
1278573,Anj?r,Anjar,"Andzharom,Anjar,Anj?r,????????",23.11316,70.02671,66888,69,India,"23.11316, 70.02671"
1278580,Anjangaon,Anjangaon,Anjangaon,21.16516,77.3091,54999,344,India,"21.16516, 77.3091"
1278860,Amb?la,Ambala,"Ambala,Ambata,Amb?la",30.36099,76.79782,146787,276,India,"30.36099, 76.79782"
1279134,Akbarpur,Akbarpur,"Akbarpur,Miranpur Akbarpur,M?r?npur Akbarpur,akabarapura,akbarapuram,akbrpwr  ambdkar ngar,????????,???? ???? ??????? ???,???????? ??????? ????,??????????,???????",26.42953,82.53431,36865,89,India,"26.42953, 82.53431"
1279144,Akaltara,Akaltara,Akaltara,22.02463,82.42641,21333,287,India,"22.02463, 82.42641"
1279147,Akalkot,Akalkot,Akalkot,17.52532,76.20611,39226,471,India,"17.52532, 76.20611"
1279228,Ahmadnagar,Ahmadnagar,"Ahmadnagar,Ahmadnâgar,Ahmednagar,ahamadanagara,ahamedanagara,ahmd nghr,ahmd ngr,ahmd njr,ahmdnajar,ahmdngr,ahmdnqr,akamatnakar,???? ???,???? ???,?????????,???? ???,???????,???????,???????,????????,?????????",19.09457,74.73843,367140,661,India,"19.09457, 74.73843"
1344377,Haldia,Haldia,Haldia,22.06046,88.10975,170695,6,India,"22.06046, 88.10975"
1348780,Dhulagari,Dhulagari,Dhulagari,22.58213,88.171,21080,14,India,"22.58213, 88.171"
1349263,Gop?lpur,Gopalpur,,22.61845,88.75119,6890,14,India,"22.61845, 88.75119"
1445156,Sing?pur,Singapur,"Singapur,Sing?pur",17.46982,78.12574,24457,594,India,"17.46982, 78.12574"
7290222,Periyapattinam,Periyapattinam,"periyapattinam,?????????????",9.27263,78.90232,9478,8,India,"9.27263, 78.90232"
7302851,Sathupalli,Sathupalli,,17.24968,80.86899,40000,172,India,"17.24968, 80.86899"
7302855,Naharlagun,Naharlagun,,27.10467,93.69518,26912,159,India,"27.10467, 93.69518"
7302858,Sarupathar,Sarupathar,,26.206,96.81,9827,223,India,"26.206, 96.81"
7302859,Lumding Railway Colony,Lumding Railway Colony,"Kumding,Lumding,Lumding Railway Colony",25.74903,93.16998,25283,141,India,"25.74903, 93.16998"
7303915,pedda nakkalapalem,pedda nakkalapalem,,15.8668,80.16202,2500,28,India,"15.8668, 80.16202"
8015351,Nangilickondan,Nangilickondan,,12.25539,79.47508,3000,75,India,"12.25539, 79.47508"
8948694,V.S.K.Valasai (Dindigul-Dist.),V.S.K.Valasai (Dindigul-Dist.),"V.S.K.Valasai,V.S.K.Valasai (Dindigul-Dist.),?.?.?.???????",10.31549,78.15141,17865,372,India,"10.31549, 78.15141"
9781227,Kultali,Kultali,,21.9,88.4,187942,4,India,"21.9, 88.4"
11203603,Nagarukhra,Nagarukhra,"Nagarukhra,Ukrah",22.94099,88.63701,13548,13,India,"22.94099, 88.63701"
1253133,Vir?r,Virar,"Virar,Vir?r",19.45591,72.81136,150357,9,India,"19.45591, 72.81136"
1253220,Vetap?lem,Vetapalem,"Vetapalem,Vetap?lem,Vet?p?lem",15.78502,80.30663,38007,11,India,"15.78502, 80.30663"
1253328,Vedasand?r,Vedasandur,"Vedasandur,Vedasand?r",10.53102,77.95019,12493,218,India,"10.53102, 77.95019"
1253452,Vandav?si,Vandavasi,"Vandavasi,Vandav?si,Wandiwash,Wandiw?sh",12.50429,79.60556,31530,79,India,"12.50429, 79.60556"
1254346,Tirur,Tirur,"Tirur,Tirur Station,Tir?r,di lu er,tirur,tirura,tyrwr,?????,?????,??????,?????,???",10.91368,75.92118,54934,15,India,"10.91368, 75.92118"
1254361,Tirunelveli,Tirunelveli,"Nellai,Tinnevelli,Tinnevelly,Tinnevelly Junction,Tirunelveli,Tirunelweli,di lu nei er wei li,tilunelbelli,tirunalaveli,tirunelabeli,tirunelaveli,tirunelveli,tiruneruvu~eri,trwnlwyly,tyrwnlfly,tyrwnlwly,tyrwnlwyly,tyrwnylwyly,???????????,?????????,?????????,???????????,?????????,??????????,??????????,????????????,????????????,???????????,???????????,???????????,????????????,????????????,????????????,????????????,?????????,??????,?????",8.72742,77.6838,1435844,49,India,"8.72742, 77.6838"
1254373,Tirumala,Tirumala,"Tirumala,Upper Tirupati",13.68333,79.35,18013,858,India,"13.68333, 79.35"
1254390,Tiruchchendur,Tiruchchendur,"Tiruchchendur,Tiruchchend?r,Tiruchendur,Tiruchend?r",8.49725,78.11906,29872,9,India,"8.49725, 78.11906"
1254649,Tanjore,Tanjore,"TJV,Tanjavur,Tanjavûr,Tanjor,Tanjore,Tanj?v?r,Thanjavur,Thanj?v?r,Tkhandzhavur,tancavur,tancavu?,tanjavura,tanjavuru,??????????,???????,?????????,????????,????????",10.78523,79.13909,219571,57,India,"10.78523, 79.13909"
1254661,Th?ne,Thane,"Tanja,Tanna,Thana,Thane,Th?na,Th?ne,tanh,tany,thyn,t?an?,t?an?,????,????,????,????,?????,?????,???",19.19704,72.96355,1261517,23,India,"19.19704, 72.96355"
1254787,Telh?ra,Telhara,"Telhara,Telh?ra",21.02694,76.83889,21146,286,India,"21.02694, 76.83889"
1254910,T?ramangalam,Taramangalam,,11.69403,77.97035,23788,266,India,"11.69403, 77.97035"
1255121,Talipparamba,Talipparamba,"Taliparamba,Talipparamba,Tullipurmbu,ta li pa la mu ba,taliparamba,talipparamp,talipparampa,????????,???????????,???????????,??????",12.04161,75.35927,69878,45,India,"12.04161, 75.35927"
1255213,Takhatgarh,Takhatgarh,Takhatgarh,25.32235,73.00487,17285,224,India,"25.32235, 73.00487"
1255625,Sr?r?mnagar,Sriramnagar,"Sri Rama Nagar,Sriramnagar,Sr?r?mnagar",17.26652,78.25544,19550,571,India,"17.26652, 78.25544"
1256422,Shr?r?mpur,Shrirampur,"Serampore,Serampur,Shrirampur,Shr?r?mpur",22.75278,88.34222,226317,11,India,"22.75278, 88.34222"
1256436,Sol?pur,Solapur,"SSE,Sholapur,Shol?pur,Solapur,Sol?pur,solapura,sollapura,sorapuru,???????,???????,?????????,??????",17.67152,75.91044,997281,473,India,"17.67152, 75.91044"
1256475,Shirpur,Shirpur,"Shirpur,Shirpure,???????",21.34821,74.88035,69540,157,India,"21.34821, 74.88035"
1256539,Shiggaon,Shiggaon,"Shigaon,Shiggaon",14.99053,75.22499,26118,621,India,"14.99053, 75.22499"
1256598,Sheoganj,Sheoganj,Sheoganj,25.13915,73.06784,26804,274,India,"25.13915, 73.06784"
1256660,Shams?b?d,Shamsabad,"Shamsabad,Shams?b?d",27.01718,78.12358,31009,170,India,"27.01718, 78.12358"
1256990,Satw?s,Satwas,"Satwas,Satw?s",22.53628,76.68452,12115,306,India,"22.53628, 76.68452"
1257001,Sattenapalle,Sattenapalle,Sattenapalle,16.39381,80.15221,53603,78,India,"16.39381, 80.15221"
1257191,Sardulgarh,Sardulgarh,Sardulgarh,29.69224,75.23608,17270,213,India,"29.69224, 75.23608"
1257259,Saraipali,Saraipali,"Saraipaili,Saraipali,Saraip?li",21.3153,83.00629,18394,271,India,"21.3153, 83.00629"
1257390,Saniv?rsante,Sanivarsante,,12.72824,75.88669,4432,960,India,"12.72824, 75.88669"
1257800,Sahasw?n,Sahaswan,"Sahaswan,Sahasw?n",28.07227,78.75082,60953,174,India,"28.07227, 78.75082"
1258307,R?ver,Raver,"Raver,R?ver",21.24757,76.03509,26635,255,India,"21.24757, 76.03509"
1258375,Ras?l?b?d,Rasulabad,,26.74491,80.49012,7800,131,India,"26.74491, 80.49012"
1258484,Rangpo,Rangpo,"Rangpo,Rongphu,Rungpo",27.17733,88.53358,4026,307,India,"27.17733, 88.53358"
1258581,Rampur Hat,Rampur Hat,,24.17737,87.78275,53468,42,India,"24.17737, 87.78275"
1258819,R?jp?pla,Rajpipla,,21.86667,73.5,35392,45,India,"21.86667, 73.5"
1258831,R?j-N?ndgaon,Raj-Nandgaon,"Raj Nandga,Raj Nandgaon,Raj-Nandgaon,R?j N?ndgaon,R?j-N?ndgaon",21.09687,81.0289,150755,306,India,"21.09687, 81.0289"
1259163,Puruliya,Puruliya,"Purulia,Puruliya",23.33062,86.36303,122533,255,India,"23.33062, 86.36303"
1259228,Pungan?ru,Punganuru,,13.36672,78.57186,48865,730,India,"13.36672, 78.57186"
1259508,Pith?puram,Pithapuram,"Pithapuram,Pith?puram",17.1168,82.25284,52709,21,India,"17.1168, 82.25284"
1259756,Phulb?ni,Phulbani,"Phulabani,Phulab?ni,Phulbam,Phulbani,Phulb?ni",20.48101,84.23063,36613,482,India,"20.48101, 84.23063"
1259875,Periyapatti,Periyapatti,Periyapatti,10.75812,77.27087,10647,317,India,"10.75812, 77.27087"
1260448,Panruti,Panruti,"Panruti,pan lu di,panaruti,pannurutti,???????,???????,???????????,???",11.77662,79.55269,56586,27,India,"11.77662, 79.55269"
1260527,Pandua,Pandua,Pandua,23.07492,88.28637,28205,19,India,"23.07492, 88.28637"
1260911,Padra,Padra,Padra,22.2398,73.08451,36499,34,India,"22.2398, 73.08451"
1261481,New Delhi,New Delhi,"Dellium Novum,Dilli,Dillí,N'ju-Deli,Neo Delchi,Neu-Delhi,Nev Deli,New Delhi,New Dilli,Nju Delkhi,Nov-Delhio,Nova Delhi,Nova Deli,Nova Deli - na'i dilli,Nova Deli - ?? ??????,Nova-Delhi,Nove Dilli,Nové Dillí,Nueba Deli,Nueva Delhi,Nuova Delhi,Nyja Deli,Nyu Deli,Nòva Delhi,Nýja Delí,Yeni Delhi,dlhy aljdydt,na'i dilli,naya dilli,niu-deli,niwde li,nyudelli,nyuderi,nyw dlhy,nywdlhy,putu tilli,xin de li,??? ?????,?? ?????,??? ????,???-????,???? ????,??? ????,???? ???????,???????,?? ??????,???? ??????,???? ??????,???????,?????????????,???-????,?? ??,??????,???,???",28.63576,77.22445,317797,212,India,"28.63576, 77.22445"
1261832,N?r?yanavanam,Narayanavanam,"Narayanavanam,N?r?yanavanam",13.42565,79.58881,11432,128,India,"13.42565, 79.58881"
1261837,Naraura,Naraura,Naraura,28.20147,78.38723,22432,182,India,"28.20147, 78.38723"
1261910,Nanjang?d,Nanjangud,"Nanjangud,Nanjangud Town,Nanjang?d",12.11764,76.68397,50243,666,India,"12.11764, 76.68397"
1262111,Najafgarh,Najafgarh,"Najafgarh,Najafgarli",28.60922,76.97982,1365000,215,India,"28.60922, 76.97982"
1262319,N?bha,Nabha,"Nabha,N?bha",30.37577,76.15292,64640,256,India,"30.37577, 76.15292"
1262332,Muzaffarnagar,Muzaffarnagar,"Muzafarnagar,Muzaffarnagar,mu zha fa er na jia er,mujapharanagara,mujaphpharanagara,mujaphpharanagaram,mujhaphpharanagara,muzaffara nagara,muzaffarunagaru,mzfr ngr,mzfrngr,????????????,???? ???,???????,????????????,?????????? ???,??????????,??????????,????????,?????????,???????",29.47091,77.70332,349706,251,India,"29.47091, 77.70332"
1262338,M?vattupula,Muvattupula,"Muvattupula,Muvatupusha,Muvatupuzha,M?vattupula",9.98493,76.57728,29664,28,India,"9.98493, 76.57728"
1262419,Murl?ganj,Murliganj,"Murliganj,Murl?ganj",25.8969,86.99577,23843,51,India,"25.8969, 86.99577"
1262669,Muddebih?l,Muddebihal,"Muddebihal,Muddebih?l",16.33782,76.13173,31895,586,India,"16.33782, 76.13173"
1262783,Mor?r,Morar,,26.2264,78.22482,44451,207,India,"26.2264, 78.22482"
1263557,M?r?ndahalli,Marandahalli,"Marandahalli,Marandahally,M?r?ndahalli",12.38826,78.00316,10480,585,India,"12.38826, 78.00316"
1263664,Manm?d,Manmad,"Manmad,Manm?d",20.25334,74.43755,76722,578,India,"20.25334, 74.43755"
1263826,M?ndvi,Mandvi,"Mandvi,M?ndvi",21.25526,73.30412,18669,45,India,"21.25526, 73.30412"
1263940,Man?war,Manawar,"Manawar,Man?war",22.23566,75.08917,27637,195,India,"22.23566, 75.08917"
1264136,Malavalli,Malavalli,Malavalli,12.38556,77.06045,38129,621,India,"12.38556, 77.06045"
1264154,Malappuram,Malappuram,"Malappuram,ma la pu nan,ma la pu pu la mu,malabwram,malappuram,malappurama,mlapwrm,??????????,?????????,???????,????????,??????????,?????????,????????,??????,????",11.04199,76.08154,61743,68,India,"11.04199, 76.08154"
1264513,M?g?m,Magam,"Magam,M?g?m,magam,magham,?????,?????",34.09256,74.59016,4690,1591,India,"34.09256, 74.59016"
1264551,Madhupur,Madhupur,Madhupur,24.27419,86.63929,50671,250,India,"24.27419, 86.63929"
1264555,Madhubani,Madhubani,"Madhubani,Madkhubani,?????????",26.35367,86.07169,71582,61,India,"26.35367, 86.07169"
1265074,Lansdowne,Lansdowne,Lansdowne,29.84183,78.68014,8198,1701,India,"29.84183, 78.68014"
1265220,Lakhyabad,Lakhyabad,"Lakhyabad,Lakhy?b?d,Layabad,Loyabad",23.66667,86.66667,33162,142,India,"23.66667, 86.66667"
1265683,Kumbakonam,Kumbakonam,"Kumbakonam,ku mu ba ke na mu,kumbakonama,kumbhakeanam,kumbhakonam,kumbhakonama,kumpakonam,??????????,????????,??????????,?????????,??????????,????????,????????,??????",10.96209,79.39124,139264,31,India,"10.96209, 79.39124"
1265767,K?katpalli,Kukatpalli,"Kukatpalli,Kukatpally,K?katpalli",17.48486,78.41376,341709,566,India,"17.48486, 78.41376"
1265933,Kottaiy?r,Kottaiyur,"Kottaiyur,Kottaiy?r",10.10956,78.7956,11519,103,India,"10.10956, 78.7956"
1265972,Kotkhai,Kotkhai,"Kot Khai,Kot Kh?i,Kotkhai",31.11728,77.53936,1253,1676,India,"31.11728, 77.53936"
1266092,Korwai,Korwai,Korwai,24.11774,78.04007,15136,406,India,"24.11774, 78.04007"
1266128,Kor?put,Koraput,"Koraput,Kor?put,???????",18.81199,82.71048,41170,883,India,"18.81199, 82.71048"
1266596,Kh?t?r,Khutar,"Khutar,Kh?t?r",28.20307,80.27046,15618,167,India,"28.20307, 80.27046"
1266849,Khatauli,Khatauli,Khatauli,29.27844,77.73302,64731,241,India,"29.27844, 77.73302"
1266962,Kharar,Kharar,Kharar,22.72211,87.67824,12049,17,India,"22.72211, 87.67824"
1267393,Kaval?r,Kavalur,"Kavalur,Kaval?r",15.28829,75.9433,1010,548,India,"15.28829, 75.9433"
1267755,Kar?mnagar,Karimnagar,"Karimnagar,Kar?mnagar,karinnagar,????????",18.43915,79.12856,228745,279,India,"18.43915, 79.12856"
1268084,K?ngar,Kangar,"Kangar,Kangra,K?ngar,K?ngra",32.09135,76.26267,9158,697,India,"32.09135, 76.26267"
1269979,Homn?b?d,Homnabad,"Hominabad,Homnabad,Homn?b?d",17.77074,77.12519,41485,641,India,"17.77074, 77.12519"
1270022,Hisar,Hisar,"HSS,Hisar,Hissar,Hiss?r,His?r,Khisar,hisara,hsar,xi sa er,?????,????,????,?????,?????,?????,?????,???",29.15394,75.72294,296436,216,India,"29.15394, 75.72294"
1270336,Haringh?ta,Haringhata,"Haringhata,Haringh?ta,Harringhatta",22.96474,88.57451,9705,16,India,"22.96474, 88.57451"
1270474,H?lol,Halol,"Halol,H?lol",22.50321,73.47242,45741,109,India,"22.50321, 73.47242"
1270818,Gud?ri,Gudari,"Gudari,Gud?ri",19.34762,83.78128,6895,127,India,"19.34762, 83.78128"
1270896,Gos?ba,Gosaba,"Gosaba,Gosaha,Gos?ba",22.16547,88.8007,222764,8,India,"22.16547, 88.8007"
1270952,Gop?lur,Gopalur,"Gopalour,Gopalur,Gop?lur",16.6122,77.80728,3324,381,India,"16.6122, 77.80728"
1271005,Gomoh,Gomoh,Gomoh,23.87355,86.1516,31395,247,India,"23.87355, 86.1516"
1271064,Gokarna,Gokarna,"Gokarn,Gokarna,gokarna,kokarnam,??????,???????,??????,????????,??????,??????,????????",14.55,74.31667,25851,3,India,"14.55, 74.31667"
1271306,Ghaz?pur,Ghazipur,"Ghazipur,Ghaz?pur,Gh?z?pur",25.58333,83.58526,103095,77,India,"25.58333, 83.58526"
1271621,Ganj?m,Ganjam,"Canjam,Ganjam,Ganj?m",19.38705,85.05079,11429,11,India,"19.38705, 85.05079"
1271676,Gang?pur,Gangapur,,25.21954,74.26028,17661,508,India,"25.21954, 74.26028"
1271883,Ferozepore,Ferozepore,"Ferozepore,Ferozepur,Feruzpur,Firozpur,F?r?zpur,F?rozpur",30.92574,74.61311,102130,200,India,"30.92574, 74.61311"
1271891,F?zilka,Fazilka,"Fazika,Fazilka,F?zilka",30.40207,74.02836,70887,181,India,"30.40207, 74.02836"
1272473,Dod Ball?pur,Dod Ballapur,"Dod Ballapur,Dod Ball?pur",13.29452,77.53777,78676,904,India,"13.29452, 77.53777"
1272873,Dharapuram,Dharapuram,"Dharapuram,Dh?r?puram,da la pu la mu,dharapurama,tarapuram,????????,????????,?????????,?????",10.73828,77.53223,72291,250,India,"10.73828, 77.53223"
1273172,Dera Gopipur,Dera Gopipur,"Dera Gopipur,Dera-Gepipur",31.87919,76.21871,4735,445,India,"31.87919, 76.21871"
1273181,Dep?lpur,Depalpur,"Depalpur,Dep?lpur",22.85095,75.54224,16936,537,India,"22.85095, 75.54224"
1273193,Deoria,Deoria,"Deoria,Deorija,de ao li ya,de'uriya,devariya,dywrya,dywrya  atrprdysh,??????,??????,??????? ????????,???????,????????,????",26.50167,83.77936,129570,82,India,"26.50167, 83.77936"
